"species","mean_longitude","mean_latitude","distance_to_europe_center"
"Artemisia selengensis",118.89177133138,41.7257154407052,6165.8644474636
"Artemisia serrata",-90.4591001460993,43.9726699870001,7241.7036908278
"Artemisia sieberi",46.741645092927,29.9782854982313,3571.65507124326
"Artemisia sieversiana",101.265184968262,46.5994242622295,4828.29796894914
"Artemisia suksdorfii",-121.394486235375,45.9807878559666,7981.61987155194
"Artemisia terrae-albae",78.6776226564325,44.0199510907862,3767.79395845121
"Artemisia thuscula",-15.6754686626662,28.3400533609037,4792.15433787276
"Artemisia verlotiorum",100.474856664473,32.0867254304984,6008.58616011662
"Artocarpus altilis",145.947693582719,11.0724321065471,10437.1163329249
"Arum italicum subsp. canariense",-19.9017369466729,33.1286412695157,4568.21678314356
"Arundo donax",77.8714744356628,28.942099793805,5035.45188777157
"Asarum caudatum",-118.31443526124,45.9121037657862,7921.37016676134
"Asarum heterotropoides",132.868296198943,43.2772482797956,6708.15081014829
"Asarum lemmonii",-119.657166648558,37.374147582182,8862.26309084826
"Asarum sieboldii",131.738140671664,41.947911039714,6777.58801130983
"Asclepias curassavica",-74.9110996433435,9.37649114955005,9842.42360094476
"Asclepias incarnata",-87.2213379055588,40.5121004290011,7443.6044694586
"Asclepias syriaca",-84.3566592590249,41.3171934893005,7244.11109631487
"Asclepias tuberosa",-87.8567528753865,38.7884583820894,7636.94577816785
"Asparagus aethiopicus",25.3046044160786,-28.1268443925112,9721.23367875554
"Asparagus densiflorus",29.668677236968,-25.7880956415395,9459.35361083562
"Asparagus nesiotes subsp. purpuriensis",-15.6754686626662,28.3400533609037,4792.15433787276
"Asparagus pastorianus",-10.9774231856714,30.1437931728328,4386.96900963768
"Asparagus scoparius",-16.1616798764717,30.4168413989397,4621.14531970229
"Asparagus setaceus",31.6996917101111,-17.6209939865164,8559.9646003764
"Asperula glomerata",55.694328642185,37.3177844528747,3155.21357561688
"Asperula xylorrhiza",39.5996395326119,36.0732451693528,2738.13290435162
"Aspidistra elatior",138.214120033694,37.9061166876332,7454.27427897015
"Asplenium daucifolium",56.5469258259115,-20.661829260077,9258.68015874304
"Asplenium nidus",126.437434723229,-3.4025621607182,10794.8826270592
"Aster indicus var. indicus",110.902494096501,25.7561049110941,7168.01435463667
"Asteriscus graveolens",17.1003055730317,27.3630930510237,3677.38799691563
"Asteriscus graveolens subsp. stenophyllus",-15.6754686626662,28.3400533609037,4792.15433787276
"Asteriscus imbricatus",-6.27937770867659,31.9475329847619,3989.98862149302
"Asteriscus sericeus",-15.6754686626662,28.3400533609037,4792.15433787276
"Astilbe grandis",109.53258645713,31.4963720370468,6569.40121383637
"Astilbe japonica",138.214120033694,37.9061166876332,7454.27427897015
"Astilbe rubra",95.0060675392403,26.9987660592819,6157.83279697586
"Astilbe simplicifolia",132.838731139787,38.2590094247754,7170.49638595196
"Astragalus aduncus",41.6366297009839,34.2425495333522,2981.40213200191
"Astragalus amoenus",35.441648478726,39.0283978298971,2339.90609916532
"Astragalus arbuscula",78.9251184492487,47.2775235491896,3532.47637688337
"Astragalus armatus",5.9763316307966,30.4254321999424,3642.60225920964
"Astragalus callichrous",38.0723875594221,32.2848142236107,3118.95508540622
"Astragalus caraganae",45.0721531383705,37.6106933937788,2721.3225560306
"Astragalus caucasicus",41.2733422374216,41.4835691037231,2204.58125031968
"Astragalus dactylocarpus subsp. acinacifer",52.1255463411879,33.7457740848826,3362.86697682867
"Astragalus densiflorus",89.3549454324021,37.8720889275564,4876.39376106069
"Astragalus densifolius",35.441648478726,39.0283978298971,2339.90609916532
"Astragalus echinus",36.9519732616205,32.3797245255199,3090.08194658279
"Astragalus eriocarpus",40.4988006317659,40.0358797736949,2335.95689572574
"Astragalus galegiformis",41.2733422374216,41.4835691037231,2204.58125031968
"Astragalus gombo",1.96988692737399,31.5111674312083,3678.46939235101
"Astragalus gummifer",42.950527440899,34.9722573550368,2936.89077755816
"Astragalus heterophyllus",54.2188581515797,32.7603206339466,3543.38329882583
"Astragalus lagopoides",45.0721531383705,37.6106933937788,2721.3225560306
"Astragalus mongholicus",106.966761763493,49.3197537017971,4918.51088825268
"Astragalus oleifolius",42.2898502149542,35.376018230709,2876.70104425626
"Astragalus ovatus",40.4988006317659,40.0358797736949,2335.95689572574
"Astragalus pinetorum",43.4716125096803,36.1864782275279,2822.66858779061
"Astragalus psoraloides",45.0721531383705,37.6106933937788,2721.3225560306
"Astragalus puberulus",88.4996316937411,51.739897414502,3753.66378497618
"Astragalus stevenianus",43.400107990476,36.9535746572078,2739.87919777601
"Astranthium integrifolium",-86.3156105231212,34.3337560303437,8001.36773079894
"Astydamia latifolia",-12.2504561890408,27.096719244958,4741.94236638473
"Asyneuma amplexicaule",44.7435225004023,36.4875431725362,2828.13033997607
"Asyneuma argutum",69.6547594812935,38.1554625544589,3761.89862197623
"Asyneuma ekimianum",35.441648478726,39.0283978298971,2339.90609916532
"Asyneuma rigidum",37.0720652621822,35.4314036637187,2758.8155016177
"Athamanta montana",-15.6754686626662,28.3400533609037,4792.15433787276
"Atractylis carduus",33.5712340038421,29.2877391835152,3388.37037698609
"Atriplex dimorphostegia",43.1110142290726,33.0303293492668,3147.67871772558
"Atriplex nummularia",137.881018125972,-27.9019931343503,13737.3739969007
"Atriplex semibaccata",138.783419675282,-29.5713534910235,13939.2734966542
"Atriplex semilunaris",122.128257029599,-25.7630820094268,12655.6772810507
"Atriplex sibirica",93.4862858705218,48.5529420751493,4254.06744347649
"Atriplex turcomanica",49.5219093545062,31.9679509821177,3451.41411807461
"Aubrieta libanotica",38.3839725467923,34.9822184474948,2831.30142241702
"Aubrieta olympica",35.441648478726,39.0283978298971,2339.90609916532
"Aubrieta pinardi",35.441648478726,39.0283978298971,2339.90609916532
"Aucuba japonica",125.568252204995,30.8720450441186,7493.68628659689
"Autonoe haemorrhoidalis",-15.6754686626662,28.3400533609037,4792.15433787276
"Autonoe latifolia",-11.6897205197008,28.3310090879703,4595.62051518565
"Autonoe madeirensis",-16.4047854833744,31.4552354179577,4536.89682824162
"Avena sativa",48.9882443690388,32.9392065713776,3332.86795682012
"Avenella foliosa",-27.0828576857216,38.2783601302234,4511.92386546028
"Averrhoa carambola",119.788099370339,-3.60664272123519,10438.9172969499
"Azadirachta indica",99.370072005114,19.1261490521659,7131.64730196142
"Azolla filiculoides",-85.1330500275668,12.1300928462808,10113.6793229252
"Baccharis halimifolia",-82.544205674403,34.5957484247794,7804.54504526496
"Ballota saxatilis",37.698478048553,31.84689911983,3160.33952297928
"Baptisia australis",-83.6992782965721,38.69960220239,7464.61699247527
"Barbarea plantaginea",53.3462561015121,37.5696111147649,3030.40700539078
"Basella alba",107.410505642488,7.6120842617786,8671.78383929214
"Bassia muricata",27.7758357199812,26.5205058592097,3670.69660008179
"Bassia pilosa",55.2367348372934,37.7318104951367,3095.27566314837
"Bassia stellaris",79.3381943352734,37.1542082374494,4375.69497207299
"Bauhinia aculeata",-73.5132812529837,5.38429379581539,10149.3631909565
"Bauhinia purpurea",86.2425746441102,25.4495476610259,5812.18322956462
"Bauhinia variegata",78.275656992265,22.1532358326477,5698.27210837886
"Begonia dregei",26.6323613676787,-29.8436154224421,9908.89331803627
"Begonia radicans",-48.889125514631,-23.7199362547485,11555.2608867317
"Begonia rex",94.0933214126688,24.8570767583927,6302.90861831899
"Begonia socotrana",53.7836237396264,12.4917161331217,5635.71791496933
"Bellardiochloa polychroa",44.7435225004023,36.4875431725362,2828.13033997607
"Bellevalia desertorum",35.0739735521992,30.5194729690697,3268.39611379564
"Bellevalia flexuosa",38.3603795777922,29.333723169299,3445.76517899007
"Bellevalia glauca",55.6082961788437,31.7877133347712,3696.6056422845
"Bellevalia longistyla",45.0721531383705,37.6106933937788,2721.3225560306
"Bellevalia mauritanica",5.9763316307966,30.4254321999424,3642.60225920964
"Bellevalia montana",40.4988006317659,40.0358797736949,2335.95689572574
"Bellevalia saviczii",60.9085608260423,35.5468361000579,3561.48288574331
"Bencomia brachystachya",-15.6754686626662,28.3400533609037,4792.15433787276
"Bencomia caudata",-15.6754686626662,28.3400533609037,4792.15433787276
"Benincasa hispida",135.672538371887,-8.10852326097421,11760.4642171086
"Berberis aggregata",103.385560175866,34.007571392815,6002.42459797706
"Berberis ahrendtii",76.6421132285291,33.3897748285591,4561.69595603185
"Berberis amurensis",125.052020109431,44.0088756797318,6272.94517907969
"Berberis aquifolium",-118.31443526124,45.9121037657862,7921.37016676134
"Berberis bealei",109.53258645713,31.4963720370468,6569.40121383637
"Berberis canadensis",-83.6077619246928,37.4244336820481,7582.33168813604
"Berberis caroli",106.027125533468,36.5570221603455,5926.4171439216
"Berberis chinensis",116.083299325941,42.6791055707119,5938.32264381611
"Berberis circumserrata",111.959835534711,32.9240504065864,6575.50060317607
"Berberis crataegina",49.6688248494868,36.9884479714359,2943.02811630155
"Berberis dasystachya",107.719486961551,34.9059282575211,6164.99956645909
"Berberis diaphana",106.027125533468,36.5570221603455,5926.4171439216
"Berberis dictyophylla",96.3751867290975,30.2113000106157,5944.36403173159
"Berberis empetrifolia",-69.8149458653931,-39.5648674843779,14118.1535513772
"Berberis eutriphylla",-100.844763512622,22.5433307950912,9796.91884222461
"Berberis gagnepainii",104.678088301968,28.6410152979675,6554.93866652868
"Berberis heteropoda",80.2672030674801,43.3631040835697,3909.59400208052
"Berberis holstii",37.6752191189885,1.64126514947306,6475.59862169505
"Berberis humidoumbrosa",88.0722851562271,31.781584723264,5336.07752068567
"Berberis ilicifolia",-70.6646743354084,-46.8800111754045,14775.6317508596
"Berberis integerrima",63.0323131111638,39.1686811147525,3329.01840363677
"Berberis jaeschkeana",83.8765984487689,29.3709859954435,5320.92038274442
"Berberis jamesiana",96.3751867290975,30.2113000106157,5944.36403173159
"Berberis japonica",92.0242016761565,32.7914433564991,5468.60002748062
"Berberis julianae",107.054413348755,33.0937817324585,6288.54190943413
"Berberis koreana",127.46334224588,38.6119021619176,6876.74164096173
"Berberis kunawurensis var. kunawurensis",79.4698241191217,30.2255787216074,5002.54708283367
"Berberis lepidifolia",104.678088301968,28.6410152979675,6554.93866652868
"Berberis ludlowii",88.0722851562271,31.781584723264,5336.07752068567
"Berberis lycium",77.7964499157148,29.1390926286255,5013.16846010943
"Berberis morrisonensis",120.960822759505,23.7551272649111,7910.63621788845
"Berberis oblonga",67.1838815798114,38.9821555004453,3558.71915372653
"Berberis polyantha",96.3751867290975,30.2113000106157,5944.36403173159
"Berberis pruinosa",96.4188319279127,27.2298267186585,6216.42433370639
"Berberis repens",-109.871158796299,42.8924295748526,8018.78254727031
"Berberis sargentiana",109.583510487924,28.4712839720955,6845.86881779974
"Berberis sibirica",98.6123033591633,50.2530571470794,4407.09465721297
"Berberis sieboldii",138.214120033694,37.9061166876332,7454.27427897015
"Berberis silva-taroucana",107.054413348755,33.0937817324585,6288.54190943413
"Berberis thunbergii",138.214120033694,37.9061166876332,7454.27427897015
"Berberis tsarongensis",96.3751867290975,30.2113000106157,5944.36403173159
"Berberis umbellata",84.494674385284,29.8191629073696,5314.07769385183
"Berberis veitchii",104.678088301968,28.6410152979675,6554.93866652868
"Berberis wallichiana",94.4966498533364,23.9306176785849,6411.03908672398
"Berberis wilsoniae",96.4188319279127,27.2298267186585,6216.42433370639
"Berberis yunnanensis",104.678088301968,28.6410152979675,6554.93866652868
"Berberis × bidentata",-70.6646743354084,-46.8800111754045,14775.6317508596
"Bergbambos tessellata",27.0911431243255,-29.4738486107462,9867.37637669417
"Bergenia crassifolia",106.156455929597,53.3194040142324,4575.17159277262
"Bergenia crassifolia var. crassifolia",101.558076173639,53.7909567004976,4307.83931198557
"Bergia capensis",39.0882764033108,9.32349084104925,5648.57426036223
"Beta corolliflora",45.0721531383705,37.6106933937788,2721.3225560306
"Bethencourtia palmensis",-15.6754686626662,28.3400533609037,4792.15433787276
"Betonica macrantha",44.5097212159612,39.302756986279,2528.47509012417
"Betula alleghaniensis",-78.201603932303,41.8274055972685,6922.23807756217
"Betula costata",122.424200530956,42.3274900202218,6291.98890587134
"Betula davurica",125.96921858095,45.9535838102085,6145.53362539464
"Betula ermanii",128.897983347216,50.7690950032115,5859.79159770904
"Betula fruticosa",124.318147171244,51.6632651722172,5577.95558081737
"Betula grossa",138.214120033694,37.9061166876332,7454.27427897015
"Betula maximowicziana",144.598446667283,42.5213483229847,7289.9559179943
"Betula medwediewii",45.0721531383705,37.6106933937788,2721.3225560306
"Betula nigra",-84.7888104185368,37.8270697906867,7596.43949588404
"Betula occidentalis",-112.763575428036,47.7953265221413,7587.7212028074
"Betula papyrifera",-91.1286282809642,46.8234999208631,6992.11362902705
"Betula pendula subsp. mandshurica",36.8028125344389,53.816248696829,827.07508015069
"Betula pubescens var. litwinowii",44.5097212159612,39.302756986279,2528.47509012417
"Betula pumila",-93.4712581668583,47.7238366349598,6992.02928189693
"Betula tianschanica",77.4039326550347,43.1072133109893,3768.87317866594
"Betula utilis",85.360506602162,35.2594305051502,4876.52658609464
"Betula × caerulea",-73.0032273620768,47.653505816141,6156.33343997329
"Biancaea sappan",95.3136396857038,19.7566079735717,6845.37823334965
"Bidens aurea",-100.351716812549,22.5655511914674,9774.60624932799
"Bidens bipinnata",-86.0593981940742,37.8611026067488,7649.03927567352
"Bidens connata",-81.7016631029954,42.1163486592176,7052.54888287451
"Bidens frondosa",-90.704255727024,41.8343350703027,7458.97430230436
"Bidens laevis",-84.1107195416271,25.575592688704,8749.80926594086
"Bidens pilosa",-75.7441555444144,5.11838955409903,10297.3710416057
"Bilacunaria boissieri",36.735553255614,35.1114448413353,2788.13995726893
"Blainvillea gayana",20.4139514566871,3.22758992936117,6284.11778734156
"Blitum nuttallianum",-111.065370888685,44.7295575494796,7861.79979189995
"Bocconia frutescens",-82.0193635257012,13.8710858032056,9784.644240163
"Boechera holboellii",-41.1644092213537,77.3074596633673,3160.53632260068
"Boehmeria nivea",93.3155845402327,21.3975913083747,6580.49520449624
"Boltonia asteroides",-87.8015658901941,40.1377014007219,7504.16260416181
"Bonamia elegans",96.5061223255433,21.2668801347439,6770.95652665847
"Borago trabutii",-1.82512598571423,30.1860978507836,3965.59993963816
"Bosea amherstiana",76.4711545413078,30.3799937029876,4827.82799159397
"Bosea yervamora",-15.6754686626662,28.3400533609037,4792.15433787276
"Bothriochloa pertusa",72.0481258967627,2.16766422990091,7390.72033532198
"Bougainvillea glabra",-46.5018036321704,-18.709740969395,10951.1989133678
"Bougainvillea spectabilis",-46.5018036321704,-18.709740969395,10951.1989133678
"Bouteloua curtipendula",-90.3354189938148,31.0675562674558,8498.5247452369
"Brachychiton acerifolius",145.803158365266,-27.4987240415117,14146.456761014
"Brachychiton discolor",145.803158365266,-27.4987240415117,14146.456761014
"Brachychiton populneus",145.308475071341,-30.6254118549041,14402.0904640706
"Brachypodium arbuscula",-15.6754686626662,28.3400533609037,4792.15433787276
"Brachyscome multifida",145.308475071341,-30.6254118549041,14402.0904640706
"Brahea armata",-111.416878898962,28.5794692167234,9559.20672035879
"Brahea brandegeei",-111.416878898962,28.5794692167234,9559.20672035879
"Brasiliopuntia brasiliensis",-56.7748678908111,-19.12361085165,11542.0561915222
"Brassica juncea",44.1891891167694,42.7111547406361,2169.85350874056
"Bromus armenus",35.441648478726,39.0283978298971,2339.90609916532
"Bromus brachystachys",47.7615012225901,33.2202306444801,3263.15861585047
"Bromus briziformis",50.4858010758183,39.3398138914207,2740.03444491211
"Bromus carinatus",-101.632450242774,27.6023505346875,9312.72547658205
"Bromus catharticus",-65.4505780848343,-22.5982294568841,12348.405147522
"Bromus ciliatus",-57.9087706489837,45.7485787819981,5587.48120443348
"Bromus marginatus",-99.483195148105,35.9674920369769,8381.83230833852
