"taxon_name","n","native_to_europe","wcvp_accepted_id.x","family","genus","LifeCycle","Woodiness","woodiness","lifecycle","tiles","area_km2","wcvp_status","wcvp_accepted_id.y","taxon_name.y","min_fr"
"Polemonium carneum",1,FALSE,2566122,"Polemoniaceae","Polemonium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Polemonium occidentale",1,FALSE,2565776,"Polemoniaceae","Polemonium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Polemonium pulchellum",1,FALSE,2565705,"Polemoniaceae","Polemonium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Polemonium pulcherrimum",1,FALSE,2565697,"Polemoniaceae","Polemonium","Perennial","Non-Woody","Non-Woody","Perennial",7,12109.6164526871,"Accepted",2565697,"Polemonium pulcherrimum",NA
"Polemonium reptans",2,FALSE,2565702,"Polemoniaceae","Polemonium","Perennial","Non-Woody","Non-Woody","Perennial",6,11703.6501957761,"Accepted",2565702,"Polemonium reptans",1995
"Polycalymma stuartii",1,FALSE,3089775,"Asteraceae","Polycalymma","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Polycarpaea carnosa",1,FALSE,2409436,"Caryophyllaceae","Polycarpaea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Polycarpaea divaricata",1,FALSE,2409597,"Caryophyllaceae","Polycarpaea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Polycarpaea nivea",1,FALSE,2409983,"Caryophyllaceae","Polycarpaea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Polycarpaea smithii",1,FALSE,2410007,"Caryophyllaceae","Polycarpaea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Polygala myrtifolia",1,FALSE,2572832,"Polygalaceae","Polygala","Perennial","Woody","Woody","Perennial",281,575065.300627179,"Accepted",2572832,"Polygala myrtifolia",1911
"Polygonum acerosum",1,FALSE,2572452,"Polygonaceae","Polygonum","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Polygonum cognatum",2,FALSE,2574767,"Polygonaceae","Polygonum","Perennial","Non-Woody","Non-Woody","Perennial",3,4270.32619772717,"Accepted",2574767,"Polygonum cognatum",1882
"Polygonum luzuloides",1,FALSE,2575212,"Polygonaceae","Polygonum",NA,NA,"Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Polygonum paronychioides",1,FALSE,2574988,"Polygonaceae","Polygonum","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Polygonum polycnemoides",1,FALSE,2573795,"Polygonaceae","Polygonum","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Polygonum ramosissimum",1,FALSE,2573886,"Polygonaceae","Polygonum","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Polypogon fugax",3,FALSE,438057,"Poaceae","Polypogon","Annual","Non-Woody","Non-Woody","Annual",13,18336.0029245471,"Accepted",438057,"Polypogon fugax",1906
"Polyscias guilfoylei",1,FALSE,162505,"Araliaceae","Polyscias","Perennial","Woody","Woody","Perennial",1,3572.22449349669,"Accepted",162505,"Polyscias guilfoylei",NA
"Populus angustifolia",2,FALSE,2921945,"Salicaceae","Populus","Perennial","Woody","Woody","Perennial",1,2527.50519892794,"Accepted",2921945,"Populus angustifolia",NA
"Populus balsamifera",47,FALSE,2917292,"Salicaceae","Populus","Perennial","Woody","Woody","Perennial",863,1254170.28108058,"Accepted",2917292,"Populus balsamifera",1805
"Populus deltoides subsp. deltoides",40,FALSE,3265660,"Salicaceae","Populus",NA,NA,"Woody","Perennial",253,558246.5912389,"Accepted",3265660,"Populus deltoides subsp. deltoides",NA
"Populus euphratica",11,FALSE,2917247,"Salicaceae","Populus","Perennial","Woody","Woody","Perennial",3,6628.65744497618,"Accepted",2917247,"Populus euphratica",NA
"Populus fremontii",1,FALSE,2917269,"Salicaceae","Populus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Populus grandidentata",5,FALSE,2917577,"Salicaceae","Populus","Perennial","Woody","Woody","Perennial",1,2254.14321179676,"Accepted",2917577,"Populus grandidentata",NA
"Populus lasiocarpa",1,FALSE,2917774,"Salicaceae","Populus","Perennial","Woody","Woody","Perennial",17,22255.1141987364,"Accepted",2917774,"Populus lasiocarpa",1998
"Populus laurifolia",11,FALSE,2917777,"Salicaceae","Populus","Perennial","Woody","Woody","Perennial",87,128062.317196572,"Accepted",2917777,"Populus laurifolia",1797
"Populus simonii",17,FALSE,2917359,"Salicaceae","Populus","Perennial","Woody","Woody","Perennial",110,206256.084444921,"Accepted",2917359,"Populus simonii",1900
"Populus suaveolens",6,FALSE,3010066,"Salicaceae","Populus","Perennial","Woody","Woody","Perennial",73,110802.669420702,"Accepted",3010066,"Populus suaveolens",1797
"Populus tremuloides",6,FALSE,2917451,"Salicaceae","Populus","Perennial","Woody","Woody","Perennial",14,25944.5614396108,"Accepted",2917451,"Populus tremuloides",1932
"Populus tristis",17,FALSE,2917437,"Salicaceae","Populus","Perennial","Woody","Woody","Perennial",1,2167.76464965903,"Accepted",2917437,"Populus tristis",1797
"Populus usbekistanica",1,FALSE,2917440,"Salicaceae","Populus","Perennial","Woody","Woody","Perennial",7,21141.0906728975,"Accepted",2917440,"Populus usbekistanica",NA
"Populus × berolinensis",24,FALSE,2921421,"Salicaceae","Populus","Perennial","Woody","Woody","Perennial",98,122944.920799414,"Accepted",2921421,"Populus × berolinensis",1926
"Populus × ontariensis",7,FALSE,2917460,"Salicaceae","Populus","Perennial","Woody","Woody","Perennial",7,10431.3308563633,"Accepted",2917460,"Populus × ontariensis",1986
"Populus × tomentosa",3,FALSE,2917377,"Salicaceae","Populus","Perennial","Woody","Woody","Perennial",1,1470.33975415317,"Accepted",2917377,"Populus × tomentosa",NA
"Portulaca grandiflora",1,FALSE,2573991,"Portulacaceae","Portulaca","Annual","Non-Woody","Non-Woody","Annual",292,567721.450618973,"Accepted",2573991,"Portulaca grandiflora",1865
"Potentilla argyrophylla",2,FALSE,2953541,"Rosaceae","Potentilla","Perennial","Non-Woody","Non-Woody","Perennial",29,37718.1817935258,"Accepted",2953541,"Potentilla argyrophylla",1876
"Potentilla aucheriana",1,FALSE,2953602,"Rosaceae","Potentilla","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Potentilla buccoana",2,FALSE,2953825,"Rosaceae","Potentilla",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Potentilla bungei",1,FALSE,2953830,"Rosaceae","Potentilla","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Potentilla divaricata",1,FALSE,2954480,"Rosaceae","Potentilla",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,1947
"Potentilla fulgens",1,FALSE,2954899,"Rosaceae","Potentilla",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Potentilla geranioides var. geranioides",2,FALSE,3265943,"Rosaceae","Potentilla",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Potentilla indica",6,FALSE,2955403,"Rosaceae","Potentilla","Perennial","Non-Woody","Non-Woody","Perennial",920,1797873.37345992,"Accepted",2955403,"Potentilla indica",1868
"Potentilla megalantha",2,FALSE,2955934,"Rosaceae","Potentilla","Perennial","Non-Woody","Non-Woody","Perennial",7,4977.3093104514,"Accepted",2955934,"Potentilla megalantha",NA
"Prangos denticulata",1,FALSE,2404819,"Apiaceae","Prangos",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prangos ledebourii",1,FALSE,2405007,"Apiaceae","Prangos","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prangos longistylis",1,FALSE,2404990,"Apiaceae","Prangos",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prangos pabularia",3,FALSE,2404978,"Apiaceae","Prangos","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prangos uechtritzii",1,FALSE,2402946,"Apiaceae","Prangos",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prangos uloptera",2,FALSE,2402945,"Apiaceae","Prangos","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prenanthes petiolata",1,FALSE,3061791,"Asteraceae","Prenanthes",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Primula aurantiaca",1,FALSE,2564933,"Primulaceae","Primula","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Primula bulleyana",1,FALSE,2565143,"Primulaceae","Primula","Perennial","Non-Woody","Non-Woody","Perennial",7,12395.565427028,"Accepted",2565143,"Primula bulleyana",NA
"Primula florindae",1,FALSE,2565481,"Primulaceae","Primula","Perennial","Non-Woody","Non-Woody","Perennial",27,46535.7910443463,"Accepted",2565481,"Primula florindae",1957
"Primula juliae",1,FALSE,2565597,"Primulaceae","Primula",NA,NA,"Non-Woody","Perennial",10,11605.7572058046,"Accepted",2565597,"Primula juliae",1995
"Primula obconica",8,FALSE,2564724,"Primulaceae","Primula","Perennial","Non-Woody","Non-Woody","Perennial",4,8334.49659898367,"Accepted",2564724,"Primula obconica",NA
"Prometheum sempervivoides",2,FALSE,2410945,"Crassulaceae","Prometheum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prosopis farcta",9,FALSE,2536078,"Fabaceae","Prosopis","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prunella orientalis",1,FALSE,165990,"Lamiaceae","Prunella","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prunus angustifolia",2,FALSE,2958801,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",1,2167.76464965904,"Accepted",2958801,"Prunus angustifolia",NA
"Prunus argentea",1,FALSE,2958840,"Rosaceae","Prunus",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prunus cerasus",141,FALSE,2959193,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",1870,3305836.76239074,"Accepted",2959193,"Prunus cerasus",1685
"Prunus davidiana",2,FALSE,2901803,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",1,3080.14717446598,"Accepted",2901803,"Prunus davidiana",NA
"Prunus domestica",302,FALSE,2959531,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",1774,3289728.94095166,"Accepted",2959531,"Prunus domestica",1562
"Prunus fenzliana",1,FALSE,2959748,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prunus glandulosa",3,FALSE,2959828,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",1,2434.04804842073,"Accepted",2959828,"Prunus glandulosa",NA
"Prunus japonica",3,FALSE,2960228,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prunus lusitanica subsp. azorica",1,FALSE,2960540,"Rosaceae","Prunus",NA,NA,"Woody","Perennial",587,1187139.83963308,"Accepted",2960540,"Prunus lusitanica subsp. azorica",NA
"Prunus lusitanica subsp. hixa",1,FALSE,2960542,"Rosaceae","Prunus",NA,NA,"Woody","Perennial",587,1187139.83963308,"Accepted",2960542,"Prunus lusitanica subsp. hixa",NA
"Prunus maackii",1,FALSE,2960560,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",33,52807.6991063796,"Accepted",2960560,"Prunus maackii",1936
"Prunus mandshurica",1,FALSE,2901817,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",4,6419.93049030997,"Accepted",2901817,"Prunus mandshurica",NA
"Prunus maritima",1,FALSE,2960630,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prunus microcarpa",3,FALSE,2960682,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prunus mume",2,FALSE,2901820,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",3,7501.1649856699,"Accepted",2901820,"Prunus mume",NA
"Prunus nigra",2,FALSE,2960929,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prunus pensylvanica",3,FALSE,2961130,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",68,102889.474087399,"Accepted",2961130,"Prunus pensylvanica",1986
"Prunus persica",183,FALSE,2901279,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",1147,2289517.69721147,"Accepted",2901279,"Prunus persica",1797
"Prunus pumila",2,FALSE,2961380,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",23,36267.6331559728,"Accepted",2961380,"Prunus pumila",NA
"Prunus salicina",12,FALSE,2961487,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prunus scoparia",1,FALSE,2961567,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prunus serotina",95,FALSE,2915966,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",1096,2063440.53826294,"Accepted",2915966,"Prunus serotina",1600
"Prunus serotina var. alabamensis",1,FALSE,2961591,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",1096,2063440.53826294,"Accepted",2961591,"Prunus serotina var. alabamensis",NA
"Prunus serotina var. salicifolia",1,FALSE,2915970,"Rosaceae","Prunus",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prunus serrulata",18,FALSE,2961630,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",233,420960.060607711,"Accepted",2961630,"Prunus serrulata",1968
"Prunus subcordata",1,FALSE,2962129,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Prunus tomentosa",1,FALSE,2962226,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",199,381908.94691915,"Accepted",2962226,"Prunus tomentosa",1860
"Prunus triloba",6,FALSE,2962263,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",24,50620.1567995423,"Accepted",2962263,"Prunus triloba",NA
"Prunus virginiana",8,FALSE,2962364,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",355,632636.892549829,"Accepted",2962364,"Prunus virginiana",1813
"Prunus × gondouinii",1,FALSE,2959852,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",1,3027.42456376358,"Accepted",2959852,"Prunus × gondouinii",NA
"Prunus × subhirtella",4,FALSE,2962140,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",36,64107.4568982794,"Accepted",2962140,"Prunus × subhirtella",NA
"Prunus × yedoensis",2,FALSE,2962410,"Rosaceae","Prunus","Perennial","Woody","Woody","Perennial",4,7731.94526301506,"Accepted",2962410,"Prunus × yedoensis",NA
"Psephellus bornmuelleri",1,FALSE,3046158,"Asteraceae","Psephellus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Psephellus dealbatus",3,FALSE,3046223,"Asteraceae","Psephellus","Perennial","Non-Woody","Non-Woody","Perennial",528,955518.681987295,"Accepted",3046223,"Psephellus dealbatus",1893
"Psephellus leuzeoides",1,FALSE,3046315,"Asteraceae","Psephellus","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Psephellus mucroniferus",1,FALSE,3046328,"Asteraceae","Psephellus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Psephellus pergamaceus",1,FALSE,3046339,"Asteraceae","Psephellus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Psephellus pulcherrimus",1,FALSE,3046349,"Asteraceae","Psephellus","Perennial","Non-Woody","Non-Woody","Perennial",3,5102.48593457378,"Accepted",3046349,"Psephellus pulcherrimus",NA
"Psephellus troitzkyi",1,FALSE,3046387,"Asteraceae","Psephellus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Pseudocydonia sinensis",1,FALSE,2962445,"Rosaceae","Pseudocydonia","Perennial","Woody","Woody","Perennial",1,215.252989608366,"Accepted",2962445,"Pseudocydonia sinensis",NA
"Pseudodictamnus rotundifolius",1,FALSE,531039,"Lamiaceae","Pseudodictamnus","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Pseudognaphalium gaudichaudianum",1,FALSE,3092325,"Asteraceae","Pseudognaphalium","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Pseudoheterocaryum rigidum",1,FALSE,3015951,"Boraginaceae","Pseudoheterocaryum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudopodospermum calyculatum",1,FALSE,3246141,"Asteraceae","Pseudopodospermum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Pseudopodospermum papposum",1,FALSE,3246008,"Asteraceae","Pseudopodospermum","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Pseudopodospermum semicanum",2,FALSE,3246002,"Asteraceae","Pseudopodospermum","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Pseudosasa humilis",1,FALSE,438407,"Poaceae","Pseudosasa","Perennial",NA,NA,"Perennial",3,5064.16817193646,"Accepted",438407,"Pseudosasa humilis",NA
"Pseudosasa japonica",6,FALSE,438408,"Poaceae","Pseudosasa","Perennial",NA,NA,"Perennial",238,400074.763048099,"Accepted",438408,"Pseudosasa japonica",1901
"Pseudotsuga menziesii",59,FALSE,379633,"Pinaceae","Pseudotsuga","Perennial","Woody","Woody","Perennial",1196,2174601.90618148,"Accepted",379633,"Pseudotsuga menziesii",1797
"Psidium guajava",18,FALSE,166741,"Myrtaceae","Psidium","Perennial","Woody","Woody","Perennial",3,8316.39368622667,"Accepted",166741,"Psidium guajava",NA
"Ptelea trifoliata",2,FALSE,2543462,"Rutaceae","Ptelea","Perennial","Woody","Woody","Perennial",341,682627.819983347,"Accepted",2543462,"Ptelea trifoliata",1781
"Pterocarya fraxinifolia",5,FALSE,2529845,"Juglandaceae","Pterocarya","Perennial","Woody","Woody","Perennial",493,978370.630713514,"Accepted",2529845,"Pterocarya fraxinifolia",1797
"Pterocarya stenoptera",1,FALSE,2529866,"Juglandaceae","Pterocarya","Perennial","Woody","Woody","Perennial",6,15717.2957473528,"Accepted",2529866,"Pterocarya stenoptera",NA
"Pterocephalus dumetorum",1,FALSE,2408729,"Caprifoliaceae","Pterocephalus",NA,NA,"Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Pterocephalus lasiospermus",2,FALSE,2411311,"Caprifoliaceae","Pterocephalus",NA,NA,"Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Pterocephalus multiflorus",1,FALSE,2411305,"Caprifoliaceae","Pterocephalus",NA,NA,"Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Pterocephalus porphyranthus",1,FALSE,2411461,"Caprifoliaceae","Pterocephalus",NA,NA,"Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Pterocephalus virens",2,FALSE,2411494,"Caprifoliaceae","Pterocephalus",NA,NA,"Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Pulicaria arabica",2,FALSE,3113524,"Asteraceae","Pulicaria","Perennial","Non-Woody","Non-Woody","Perennial",136,370458.905829901,"Accepted",3113524,"Pulicaria arabica",1898
"Pulicaria undulata",5,FALSE,3113692,"Asteraceae","Pulicaria","Perennial","Non-Woody","Non-Woody","Perennial",1,2923.36412310019,"Accepted",3113692,"Pulicaria undulata",NA
"Pulsatilla ambigua",1,FALSE,2544532,"Ranunculaceae","Pulsatilla","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Pulsatilla armena",2,FALSE,2932447,"Ranunculaceae","Pulsatilla","Perennial","Non-Woody","Non-Woody","Perennial",2,2480.46791342136,"Accepted",2932447,"Pulsatilla armena",NA
"Pulsatilla bungeana",1,FALSE,2544425,"Ranunculaceae","Pulsatilla",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Punica granatum",86,FALSE,2536844,"Lythraceae","Punica","Perennial","Woody","Woody","Perennial",891,1887691.72343492,"Accepted",2536844,"Punica granatum",1871
"Pyracantha crenulata",2,FALSE,2962685,"Rosaceae","Pyracantha","Perennial","Woody","Woody","Perennial",46,83053.4094929484,"Accepted",2962685,"Pyracantha crenulata",1976
"Pyrola americana",1,FALSE,2410879,"Ericaceae","Pyrola","Perennial","Woody","Woody","Perennial",1,2770.94829252526,"Accepted",2410879,"Pyrola americana",NA
"Pyrola asarifolia",1,FALSE,2410874,"Ericaceae","Pyrola","Perennial",NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Pyrola elliptica",2,FALSE,2410826,"Ericaceae","Pyrola","Perennial",NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Pyrola picta",1,FALSE,2410557,"Ericaceae","Pyrola","Perennial",NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Pyrostegia venusta",1,FALSE,317830,"Bignoniaceae","Pyrostegia","Perennial","Woody","Woody","Perennial",10,17459.7504778516,"Accepted",317830,"Pyrostegia venusta",NA
"Pyrus betulifolia",3,FALSE,2963012,"Rosaceae","Pyrus","Perennial","Woody","Woody","Perennial",1,2821.24618376365,"Accepted",2963012,"Pyrus betulifolia",NA
"Pyrus calleryana",7,FALSE,2963049,"Rosaceae","Pyrus","Perennial","Woody","Woody","Perennial",20,41127.9930918946,"Accepted",2963049,"Pyrus calleryana",NA
"Pyrus communis subsp. caucasica",1,FALSE,2963151,"Rosaceae","Pyrus","Perennial","Woody","Woody","Perennial",2,2388.18794295849,"Accepted",2963151,"Pyrus communis subsp. caucasica",NA
"Pyrus pashia",2,FALSE,2963938,"Rosaceae","Pyrus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Pyrus pyrifolia",3,FALSE,2964116,"Rosaceae","Pyrus","Perennial","Woody","Woody","Perennial",5,12460.8465908455,"Accepted",2964116,"Pyrus pyrifolia",NA
"Pyrus regelii",2,FALSE,2964131,"Rosaceae","Pyrus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Pyrus salicifolia",6,FALSE,2964187,"Rosaceae","Pyrus","Perennial","Woody","Woody","Perennial",77,120802.872714521,"Accepted",2964187,"Pyrus salicifolia",NA
"Pyrus syriaca",5,FALSE,2964338,"Rosaceae","Pyrus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Pyrus zangezura",1,FALSE,2964423,"Rosaceae","Pyrus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Quercus acutissima",2,FALSE,171430,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",1,2527.50519892782,"Accepted",171430,"Quercus acutissima",NA
"Quercus alba",1,FALSE,171499,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",14,24895.3464617261,"Accepted",171499,"Quercus alba",NA
"Quercus aliena",4,FALSE,171522,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",1,2480.48913508653,"Accepted",171522,"Quercus aliena",NA
"Quercus alnifolia",9,FALSE,171545,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Quercus aucheri",1,FALSE,171685,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Quercus brantii",18,FALSE,171850,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Quercus castaneifolia",17,FALSE,172010,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",13,26625.7735981411,"Accepted",172010,"Quercus castaneifolia",NA
"Quercus imbricaria",1,FALSE,173302,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",7,9396.7778045407,"Accepted",173302,"Quercus imbricaria",NA
"Quercus infectoria subsp. veneris",39,FALSE,173349,"Fagaceae","Quercus",NA,NA,"Woody","Perennial",1,2480.44537710393,"Accepted",173349,"Quercus infectoria subsp. veneris",NA
"Quercus libani",25,FALSE,173640,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",3,6854.18381414332,"Accepted",173640,"Quercus libani",NA
"Quercus macranthera",27,FALSE,173810,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",10,17605.7485625118,"Accepted",173810,"Quercus macranthera",NA
"Quercus macrocarpa",3,FALSE,173817,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",3,6819.99384823625,"Accepted",173817,"Quercus macrocarpa",1854
"Quercus mongolica",5,FALSE,173983,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Quercus montana",3,FALSE,174002,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Quercus palustris",10,FALSE,174242,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",350,689021.518937883,"Accepted",174242,"Quercus palustris",1950
"Quercus petraea subsp. pinnatiloba",2,FALSE,174400,"Fagaceae","Quercus",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Quercus phellos",1,FALSE,174411,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",10,17705.5584665431,"Accepted",174411,"Quercus phellos",NA
"Quercus pontica",6,FALSE,174502,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",4,7538.89431117819,"Accepted",174502,"Quercus pontica",NA
"Quercus rubra",84,FALSE,174902,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",1633,2998693.40855634,"Accepted",174902,"Quercus rubra",1799
"Quercus serrata",5,FALSE,175048,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Quercus variabilis",5,FALSE,175660,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Quercus vulcanica",17,FALSE,175746,"Fagaceae","Quercus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ranunculus abortivus",2,FALSE,2524434,"Ranunculaceae","Ranunculus","Perennial","Non-Woody","Non-Woody","Perennial",1,3572.22449349669,"Accepted",2524434,"Ranunculus abortivus",NA
"Ranunculus calandrinioides",1,FALSE,2524786,"Ranunculaceae","Ranunculus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ranunculus cornutus",1,FALSE,2522451,"Ranunculaceae","Ranunculus","Annual","Non-Woody","Non-Woody","Annual",2,6759.12138384809,"Accepted",2522451,"Ranunculus cornutus",NA
"Ranunculus cortusifolius",7,FALSE,2522454,"Ranunculaceae","Ranunculus","Perennial","Non-Woody","Non-Woody","Perennial",2,7483.3746175775,"Accepted",2522454,"Ranunculus cortusifolius",NA
"Ranunculus fibrillosus",3,FALSE,2523487,"Ranunculaceae","Ranunculus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ranunculus flabellatus",2,FALSE,2523365,"Ranunculaceae","Ranunculus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ranunculus grandiflorus",3,FALSE,2523913,"Ranunculaceae","Ranunculus",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
