"taxon_name","n","native_to_europe","wcvp_accepted_id.x","family","genus","LifeCycle","Woodiness","woodiness","lifecycle","tiles","area_km2","wcvp_status","wcvp_accepted_id.y","taxon_name.y","min_fr"
"Verbascum blattaria",16,TRUE,2454378,"Scrophulariaceae","Verbascum",NA,"Non-Woody","Non-Woody","Perennial",1065,2163347.01652174,"Accepted",2454378,"Verbascum blattaria",1629
"Verbascum boerhavii",4,TRUE,2454358,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",267,640707.893799757,"Accepted",2454358,"Verbascum boerhavii",NA
"Verbascum bombyciferum",1,FALSE,2454319,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",37,69849.1938932916,"Accepted",2454319,"Verbascum bombyciferum",1895
"Verbascum chaixii",5,TRUE,2454984,"Scrophulariaceae","Verbascum","Perennial","Non-Woody","Non-Woody","Perennial",637,1247253.49171442,"Accepted",2454984,"Verbascum chaixii",1811
"Verbascum chaixii subsp. austriacum",17,TRUE,2898519,"Scrophulariaceae","Verbascum",NA,"Non-Woody","Non-Woody","Perennial",96,172347.380841019,"Accepted",2898519,"Verbascum chaixii subsp. austriacum",NA
"Verbascum chaixii subsp. orientale",4,TRUE,2893096,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",637,1247253.49171442,"Accepted",2893096,"Verbascum chaixii subsp. orientale",NA
"Verbascum cheiranthifolium",3,FALSE,2454982,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Verbascum creticum",2,TRUE,2454980,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",23,40750.1717277713,"Accepted",2454980,"Verbascum creticum",1912
"Verbascum cymigerum",1,FALSE,2454927,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Verbascum decorum",1,TRUE,2454916,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Verbascum densiflorum",22,TRUE,2454940,"Scrophulariaceae","Verbascum","Perennial","Non-Woody","Non-Woody","Perennial",1079,2027485.0371628,"Accepted",2454940,"Verbascum densiflorum",1819
"Verbascum eriophorum",1,TRUE,2455103,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",3,6374.01758750327,"Accepted",2455103,"Verbascum eriophorum",NA
"Verbascum formosum",1,FALSE,2455048,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Verbascum gaillardotii",5,FALSE,2455060,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Verbascum galilaeum",2,FALSE,2455061,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",1,3186.8968903514,"Accepted",2455061,"Verbascum galilaeum",NA
"Verbascum giganteum",6,TRUE,2455046,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",41,126951.921456678,"Accepted",2455046,"Verbascum giganteum",NA
"Verbascum glabratum",2,TRUE,2455042,"Scrophulariaceae","Verbascum","Perennial","Non-Woody","Non-Woody","Perennial",1,2597.77766174891,"Accepted",2455042,"Verbascum glabratum",NA
"Verbascum glabratum subsp. bosnense",1,TRUE,2898521,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Verbascum glomeratum",1,FALSE,2455096,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",1,3186.8968903514,"Accepted",2455096,"Verbascum glomeratum",NA
"Verbascum gnaphalodes",1,TRUE,2455080,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",2,6759.12138384809,"Accepted",2455080,"Verbascum gnaphalodes",NA
"Verbascum lanatum",2,TRUE,2454864,"Scrophulariaceae","Verbascum","Perennial","Non-Woody","Non-Woody","Perennial",3751,6540622.66953329,"Accepted",2454864,"Verbascum lanatum",2003
"Verbascum longifolium",6,TRUE,2454803,"Scrophulariaceae","Verbascum","Perennial","Non-Woody","Non-Woody","Perennial",14,33956.3712806345,"Accepted",2454803,"Verbascum longifolium",NA
"Verbascum lychnitis",44,TRUE,2454783,"Scrophulariaceae","Verbascum","Perennial","Non-Woody","Non-Woody","Perennial",1589,3127846.50796518,"Accepted",2454783,"Verbascum lychnitis",1749
"Verbascum macrurum",2,TRUE,2454807,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",22,38456.030051076,"Accepted",2454807,"Verbascum macrurum",NA
"Verbascum nevadense",1,TRUE,2454899,"Scrophulariaceae","Verbascum","Perennial","Non-Woody","Non-Woody","Perennial",5,16378.9512927395,"Accepted",2454899,"Verbascum nevadense",NA
"Verbascum nigrum",44,TRUE,2454894,"Scrophulariaceae","Verbascum","Perennial","Non-Woody","Non-Woody","Perennial",2380,4070327.23060375,"Accepted",2454894,"Verbascum nigrum",1866
"Verbascum nigrum subsp. abietinum",1,TRUE,2454871,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",2,5403.85325818687,"Accepted",2454871,"Verbascum nigrum subsp. abietinum",NA
"Verbascum nobile",1,TRUE,2454870,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",4,6828.96417048047,"Accepted",2454870,"Verbascum nobile",NA
"Verbascum olympicum",3,FALSE,2453374,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",22,37307.9236232217,"Accepted",2453374,"Verbascum olympicum",1886
"Verbascum orientale",6,TRUE,2453381,"Scrophulariaceae","Verbascum","Annual","Non-Woody","Non-Woody","Annual",37,67933.7829748675,"Accepted",2453381,"Verbascum orientale",NA
"Verbascum ovalifolium",3,TRUE,2453361,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",41,77893.9796583141,"Accepted",2453361,"Verbascum ovalifolium",1905
"Verbascum ovalifolium subsp. thracicum",1,TRUE,2898498,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Verbascum parviflorum",1,FALSE,2453405,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Verbascum phlomoides",41,TRUE,2453401,"Scrophulariaceae","Verbascum","Perennial","Non-Woody","Non-Woody","Perennial",1131,2203818.51516357,"Accepted",2453401,"Verbascum phlomoides",1811
"Verbascum phoeniceum",12,TRUE,2453567,"Scrophulariaceae","Verbascum","Perennial","Non-Woody","Non-Woody","Perennial",1058,1963203.04963545,"Accepted",2453567,"Verbascum phoeniceum",1831
"Verbascum pulverulentum",21,TRUE,2453499,"Scrophulariaceae","Verbascum","Perennial","Non-Woody","Non-Woody","Perennial",778,1765651.29331505,"Accepted",2453499,"Verbascum pulverulentum",1670
"Verbascum pyramidatum",2,TRUE,2453489,"Scrophulariaceae","Verbascum","Perennial","Non-Woody","Non-Woody","Perennial",19,33918.0160054691,"Accepted",2453489,"Verbascum pyramidatum",1908
"Verbascum sinuatum",25,TRUE,2453104,"Scrophulariaceae","Verbascum","Perennial","Non-Woody","Non-Woody","Perennial",577,1208290.26360851,"Accepted",2453104,"Verbascum sinuatum",1831
"Verbascum songaricum",4,FALSE,2453112,"Scrophulariaceae","Verbascum","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Verbascum speciosum",14,TRUE,2453149,"Scrophulariaceae","Verbascum","Perennial","Non-Woody","Non-Woody","Perennial",445,702802.016459231,"Accepted",2453149,"Verbascum speciosum",1874
"Verbascum spinosum",1,TRUE,2453164,"Scrophulariaceae","Verbascum","Perennial","Woody","Woody","Perennial",3,5288.26039950755,"Accepted",2453164,"Verbascum spinosum",NA
"Verbascum szovitsianum",1,FALSE,2453301,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Verbascum thapsus",66,TRUE,2453334,"Scrophulariaceae","Verbascum","Perennial","Non-Woody","Non-Woody","Perennial",2475,4216894.96455008,"Accepted",2453334,"Verbascum thapsus",NA
"Verbascum thapsus subsp. montanum",2,TRUE,3254354,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",2475,4216894.96455008,"Accepted",3254354,"Verbascum thapsus subsp. montanum",NA
"Verbascum tiberiadis",1,FALSE,2453248,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Verbascum vandasii",1,TRUE,2898507,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Verbascum virgatum",4,TRUE,2453273,"Scrophulariaceae","Verbascum","Perennial","Non-Woody","Non-Woody","Perennial",463,1026801.73489116,"Accepted",2453273,"Verbascum virgatum",1787
"Verbascum × ignescens",1,TRUE,2454745,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",1,2002.25406189795,"Accepted",2454745,"Verbascum × ignescens",NA
"Verbascum × neilreichii",2,TRUE,2454895,"Scrophulariaceae","Verbascum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Verbena aristigera",1,FALSE,212086,"Verbenaceae","Verbena",NA,NA,"Non-Woody","Perennial",12,21544.4687811973,"Accepted",212086,"Verbena aristigera",1888
"Verbena bonariensis",2,FALSE,212118,"Verbenaceae","Verbena","Perennial","Non-Woody","Non-Woody","Perennial",882,1546881.75295794,"Accepted",212118,"Verbena bonariensis",1893
"Verbena hastata",2,FALSE,212339,"Verbenaceae","Verbena","Perennial","Non-Woody","Non-Woody","Perennial",183,271173.3662221,"Accepted",212339,"Verbena hastata",1840
"Verbena laciniata",1,FALSE,212400,"Verbenaceae","Verbena","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Verbena officinalis",19,TRUE,212527,"Verbenaceae","Verbena","Perennial","Non-Woody","Non-Woody","Perennial",1574,3128560.10963802,"Accepted",212527,"Verbena officinalis",1548
"Verbena platensis",1,FALSE,212588,"Verbenaceae","Verbena","Perennial","Non-Woody","Non-Woody","Perennial",1,3572.22449349669,"Accepted",212588,"Verbena platensis",NA
"Verbena rigida",2,FALSE,212652,"Verbenaceae","Verbena","Perennial","Non-Woody","Non-Woody","Perennial",164,270858.174843115,"Accepted",212652,"Verbena rigida",1937
"Verbena supina",1,TRUE,212753,"Verbenaceae","Verbena","Annual","Non-Woody","Non-Woody","Annual",103,281720.86299707,"Accepted",212753,"Verbena supina",1947
"Verbesina encelioides",2,FALSE,3124149,"Asteraceae","Verbesina","Annual","Non-Woody","Non-Woody","Annual",90,201627.615546511,"Accepted",3124149,"Verbesina encelioides",1933
"Veronica acinifolia",2,TRUE,2453985,"Plantaginaceae","Veronica","Annual","Non-Woody","Non-Woody","Annual",274,618352.355529597,"Accepted",2453985,"Veronica acinifolia",1816
"Veronica agrestis",9,TRUE,2453969,"Plantaginaceae","Veronica","Annual","Non-Woody","Non-Woody","Annual",1325,2222223.07111284,"Accepted",2453969,"Veronica agrestis",1597
"Veronica alpina",6,TRUE,2453888,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",802,836532.340290247,"Accepted",2453888,"Veronica alpina",NA
"Veronica anagallis-aquatica",25,TRUE,2453884,"Plantaginaceae","Veronica",NA,"Non-Woody","Non-Woody","Perennial",2029,3748828.20674034,"Accepted",2453884,"Veronica anagallis-aquatica",NA
"Veronica anagalloides",2,TRUE,2454071,"Plantaginaceae","Veronica","Annual","Non-Woody","Non-Woody","Annual",338,808260.584815601,"Accepted",2454071,"Veronica anagalloides",1930
"Veronica aphylla",2,TRUE,2454102,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",162,310052.68563756,"Accepted",2454102,"Veronica aphylla",NA
"Veronica arenaria",1,FALSE,2454095,"Plantaginaceae","Veronica",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Veronica armena",2,FALSE,2454015,"Plantaginaceae","Veronica",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Veronica arvensis",13,TRUE,2454017,"Plantaginaceae","Veronica","Annual","Non-Woody","Non-Woody","Annual",2426,4124738.59506954,"Accepted",2454017,"Veronica arvensis",1932
"Veronica austriaca",7,TRUE,2454022,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",799,1623720.90600785,"Accepted",2454022,"Veronica austriaca",1884
"Veronica austriaca subsp. dentata",2,TRUE,2898568,"Plantaginaceae","Veronica",NA,NA,"Non-Woody","Perennial",799,1623720.90600785,"Accepted",2898568,"Veronica austriaca subsp. dentata",NA
"Veronica austriaca subsp. jacquinii",2,TRUE,2454001,"Plantaginaceae","Veronica",NA,NA,"Non-Woody","Perennial",799,1623720.90600785,"Accepted",2454001,"Veronica austriaca subsp. jacquinii",NA
"Veronica bachofenii",4,TRUE,2454004,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",1,2107.96618987524,"Accepted",2454004,"Veronica bachofenii",NA
"Veronica barrelieri",2,TRUE,2454052,"Plantaginaceae","Veronica",NA,NA,"Non-Woody","Perennial",122,276480.13089163,"Accepted",2454052,"Veronica barrelieri",NA
"Veronica beccabunga",27,TRUE,2454060,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",2110,3695241.29207773,"Accepted",2454060,"Veronica beccabunga",1834
"Veronica bellidioides",2,TRUE,2454035,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",118,223089.385961569,"Accepted",2454035,"Veronica bellidioides",NA
"Veronica biloba",2,TRUE,2453695,"Plantaginaceae","Veronica","Annual","Non-Woody","Non-Woody","Annual",3,3853.00013621822,"Accepted",2453695,"Veronica biloba",NA
"Veronica campylopoda",1,FALSE,2453722,"Plantaginaceae","Veronica","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,1854
"Veronica catenata",6,TRUE,2453669,"Plantaginaceae","Veronica",NA,"Non-Woody","Non-Woody","Perennial",759,1379785.62691346,"Accepted",2453669,"Veronica catenata",1890
"Veronica caucasica",1,FALSE,2453671,"Plantaginaceae","Veronica",NA,NA,"Non-Woody","Perennial",2,5870.45571502237,"Accepted",2453671,"Veronica caucasica",NA
"Veronica chamaedrys",47,TRUE,2453651,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",3763,5901083.3691946,"Accepted",2453651,"Veronica chamaedrys",1922
"Veronica cymbalaria",2,TRUE,2453766,"Plantaginaceae","Veronica","Annual","Non-Woody","Non-Woody","Annual",434,888914.119725026,"Accepted",2453766,"Veronica cymbalaria",1820
"Veronica dillenii",2,TRUE,2453906,"Plantaginaceae","Veronica","Annual","Non-Woody","Non-Woody","Annual",307,595800.585985051,"Accepted",2453906,"Veronica dillenii",NA
"Veronica filiformis",7,FALSE,2453773,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",1328,2233267.54410955,"Accepted",2453773,"Veronica filiformis",1807
"Veronica fruticans",4,TRUE,2462859,"Plantaginaceae","Veronica","Perennial",NA,"Non-Woody","Perennial",662,783346.8916773,"Accepted",2462859,"Veronica fruticans",NA
"Veronica fruticulosa",2,TRUE,2462870,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",122,235023.213677215,"Accepted",2462870,"Veronica fruticulosa",NA
"Veronica gentianoides",2,TRUE,2462857,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",73,108703.251499112,"Accepted",2462857,"Veronica gentianoides",1765
"Veronica hederifolia",19,TRUE,2462930,"Plantaginaceae","Veronica","Annual","Non-Woody","Non-Woody","Annual",1493,2817747.38389842,"Accepted",2462930,"Veronica hederifolia",1597
"Veronica incana",4,TRUE,2462883,"Plantaginaceae","Veronica",NA,NA,"Non-Woody","Perennial",243,468580.598438609,"Accepted",2462883,"Veronica incana",1925
"Veronica longifolia",26,TRUE,2462752,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",2572,3543442.71958465,"Accepted",2462752,"Veronica longifolia",1830
"Veronica longifolia subsp. longifolia",1,TRUE,3258949,"Plantaginaceae","Veronica",NA,NA,"Non-Woody","Perennial",2572,3543442.71958465,"Accepted",3258949,"Veronica longifolia subsp. longifolia",NA
"Veronica lyallii",1,FALSE,2462778,"Plantaginaceae","Veronica",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Veronica macrocarpa",1,FALSE,2462781,"Plantaginaceae","Veronica",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Veronica micrantha",1,TRUE,2462735,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",34,82689.2866017894,"Accepted",2462735,"Veronica micrantha",NA
"Veronica montana",10,TRUE,2463214,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",1021,1896047.59035817,"Accepted",2463214,"Veronica montana",NA
"Veronica multifida",4,TRUE,2463226,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",32,76292.2261745455,"Accepted",2463226,"Veronica multifida",NA
"Veronica officinalis",30,TRUE,2463283,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",3143,4778225.71394928,"Accepted",2463283,"Veronica officinalis",NA
"Veronica opaca",5,TRUE,2463307,"Plantaginaceae","Veronica","Annual","Non-Woody","Non-Woody","Annual",511,860633.167975647,"Accepted",2463307,"Veronica opaca",1819
"Veronica orchidea",2,TRUE,2463303,"Plantaginaceae","Veronica",NA,NA,"Non-Woody","Perennial",85,166416.950021885,"Accepted",2463303,"Veronica orchidea",NA
"Veronica orientalis",3,FALSE,2463300,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Veronica orsiniana",2,TRUE,2463261,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",173,410071.798185219,"Accepted",2463261,"Veronica orsiniana",NA
"Veronica peregrina",3,FALSE,2463306,"Plantaginaceae","Veronica","Annual","Non-Woody","Non-Woody","Annual",710,1343942.99197051,"Accepted",2463306,"Veronica peregrina",1760
"Veronica persica",14,FALSE,2463021,"Plantaginaceae","Veronica","Annual","Non-Woody","Non-Woody","Annual",2379,4311760.64217998,"Accepted",2463021,"Veronica persica",1800
"Veronica polita",9,TRUE,2463009,"Plantaginaceae","Veronica","Annual","Non-Woody","Non-Woody","Annual",1349,2629708.41712871,"Accepted",2463009,"Veronica polita",1777
"Veronica ponae",1,TRUE,2463043,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",45,103143.88612022,"Accepted",2463043,"Veronica ponae",NA
"Veronica praecox",3,TRUE,2463036,"Plantaginaceae","Veronica","Annual","Non-Woody","Non-Woody","Annual",541,1200598.97451684,"Accepted",2463036,"Veronica praecox",1933
"Veronica prostrata",7,TRUE,2462976,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",879,1824731.57137684,"Accepted",2462976,"Veronica prostrata",1894
"Veronica repens",1,TRUE,2463091,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",29,41008.6712725818,"Accepted",2463091,"Veronica repens",1658
"Veronica rhodopea",1,TRUE,2463073,"Plantaginaceae","Veronica","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Veronica salicifolia",1,FALSE,2462136,"Plantaginaceae","Veronica","Perennial","Woody","Woody","Perennial",78,115989.455632397,"Accepted",2462136,"Veronica salicifolia",1913
"Veronica saturejoides",1,TRUE,2462130,"Plantaginaceae","Veronica",NA,NA,"Non-Woody","Perennial",3,9778.89741619581,"Accepted",2462130,"Veronica saturejoides",NA
"Veronica scutellata",10,TRUE,2462066,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",2257,3312121.90743832,"Accepted",2462066,"Veronica scutellata",NA
"Veronica serpyllifolia",11,TRUE,2462094,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",3212,4619956.34357455,"Accepted",2462094,"Veronica serpyllifolia",NA
"Veronica speciosa",3,FALSE,2462198,"Plantaginaceae","Veronica","Perennial","Woody","Woody","Perennial",11,17001.4603026488,"Accepted",2462198,"Veronica speciosa",NA
"Veronica spicata",19,TRUE,2462229,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",1777,3161247.30455322,"Accepted",2462229,"Veronica spicata",1948
"Veronica spuria",8,TRUE,2462224,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",213,400860.662097658,"Accepted",2462224,"Veronica spuria",1962
"Veronica sublobata",1,TRUE,2462163,"Plantaginaceae","Veronica",NA,NA,"Non-Woody","Perennial",1022,1858669.31951479,"Accepted",2462163,"Veronica sublobata",1884
"Veronica teucrium",17,TRUE,2461969,"Plantaginaceae","Veronica",NA,NA,"Non-Woody","Perennial",1462,2671517.70674902,"Accepted",2461969,"Veronica teucrium",1890
"Veronica triloba",2,TRUE,2461886,"Plantaginaceae","Veronica",NA,NA,"Non-Woody","Perennial",194,452770.066935554,"Accepted",2461886,"Veronica triloba",2012
"Veronica triphyllos",5,TRUE,2461907,"Plantaginaceae","Veronica","Annual","Non-Woody","Non-Woody","Annual",746,1508947.59950591,"Accepted",2461907,"Veronica triphyllos",1670
"Veronica turrilliana",1,TRUE,2461924,"Plantaginaceae","Veronica","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Veronica urticifolia",8,TRUE,2461912,"Plantaginaceae","Veronica","Perennial","Non-Woody","Non-Woody","Perennial",362,741878.611127833,"Accepted",2461912,"Veronica urticifolia",NA
"Veronica verna",2,TRUE,2463097,"Plantaginaceae","Veronica","Annual","Non-Woody","Non-Woody","Annual",1447,2447333.56245365,"Accepted",2463097,"Veronica verna",NA
"Veronica × franciscana",1,FALSE,2462848,"Plantaginaceae","Veronica","Perennial","Woody","Woody","Perennial",69,88964.9241819479,"Accepted",2462848,"Veronica × franciscana",1904
"Vesalea floribunda",1,FALSE,2456158,"Caprifoliaceae","Vesalea","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Viburnum acerifolium",1,FALSE,2455613,"Viburnaceae","Viburnum","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Viburnum burejaeticum",1,FALSE,2456094,"Viburnaceae","Viburnum","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Viburnum carlesii",5,FALSE,2456081,"Viburnaceae","Viburnum",NA,NA,"Woody","Perennial",19,30051.3810465404,"Accepted",2456081,"Viburnum carlesii",1912
"Viburnum cotinifolium",2,FALSE,2455770,"Viburnaceae","Viburnum","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Viburnum davidii",2,FALSE,2455753,"Viburnaceae","Viburnum","Perennial","Woody","Woody","Perennial",56,104497.723565577,"Accepted",2455753,"Viburnum davidii",2013
"Viburnum dentatum",1,FALSE,2455796,"Viburnaceae","Viburnum","Perennial","Woody","Woody","Perennial",5,3940.48637829081,"Accepted",2455796,"Viburnum dentatum",1929
"Viburnum dilatatum",3,FALSE,2455810,"Viburnaceae","Viburnum","Perennial","Woody","Woody","Perennial",1,2388.18794295847,"Accepted",2455810,"Viburnum dilatatum",NA
"Viburnum glomeratum",1,FALSE,2455742,"Viburnaceae","Viburnum","Perennial","Woody","Woody","Perennial",3,6920.84108561653,"Accepted",2455742,"Viburnum glomeratum",2003
"Viburnum lantana",39,TRUE,2455932,"Viburnaceae","Viburnum","Perennial","Woody","Woody","Perennial",1677,3213191.29076659,"Accepted",2455932,"Viburnum lantana",1805
"Viburnum odoratissimum",2,FALSE,2458550,"Viburnaceae","Viburnum","Perennial","Woody","Woody","Perennial",2,5870.45571502238,"Accepted",2458550,"Viburnum odoratissimum",NA
"Viburnum opulus",62,TRUE,2458547,"Viburnaceae","Viburnum","Perennial","Woody","Woody","Perennial",3291,5545204.59934332,"Accepted",2458547,"Viburnum opulus",1785
"Viburnum rhytidophyllum",3,FALSE,2458545,"Viburnaceae","Viburnum","Perennial","Woody","Woody","Perennial",499,870098.243957747,"Accepted",2458545,"Viburnum rhytidophyllum",1901
"Viburnum rugosum",10,FALSE,2458492,"Viburnaceae","Viburnum",NA,NA,"Woody","Perennial",9,22372.1549479584,"Accepted",2458492,"Viburnum rugosum",NA
"Viburnum tinus",40,TRUE,2458668,"Viburnaceae","Viburnum","Perennial","Woody","Woody","Perennial",994,2052469.56535877,"Accepted",2458668,"Viburnum tinus",1916
"Viburnum treleasei",2,FALSE,2458669,"Viburnaceae","Viburnum",NA,NA,"Woody","Perennial",3,6852.42975094273,"Accepted",2458669,"Viburnum treleasei",NA
"Viburnum trilobum",2,FALSE,2458670,"Viburnaceae","Viburnum","Perennial","Woody","Woody","Perennial",2,4293.31150259942,"Accepted",2458670,"Viburnum trilobum",2007
"Vicia aintabensis",1,FALSE,2452568,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Vicia amoena",1,FALSE,2452552,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",1,1962.39157371011,"Accepted",2452552,"Vicia amoena",NA
"Vicia aphylla",1,FALSE,2452483,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Vicia articulata",4,TRUE,2452463,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",155,418373.375963745,"Accepted",2452463,"Vicia articulata",1829
"Vicia balansae",1,FALSE,2452489,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Vicia benghalensis",8,TRUE,2452486,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",303,668596.993725341,"Accepted",2452486,"Vicia benghalensis",1835
"Vicia biennis",2,TRUE,2452153,"Fabaceae","Vicia",NA,"Non-Woody","Non-Woody","Annual",105,187975.323034008,"Accepted",2452153,"Vicia biennis",NA
"Vicia bithynica",4,TRUE,2452161,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",347,693963.126090231,"Accepted",2452161,"Vicia bithynica",1778
"Vicia caroliniana",1,FALSE,2452167,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Vicia cassubica",19,TRUE,2452164,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",482,797121.390046581,"Accepted",2452164,"Vicia cassubica",NA
"Vicia cracca",164,TRUE,2452117,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",4124,6019620.91954699,"Accepted",2452117,"Vicia cracca",NA
"Vicia cuspidata",1,TRUE,2452128,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",1,2434.04804842061,"Accepted",2452128,"Vicia cuspidata",1937
"Vicia dalmatica",4,TRUE,2452124,"Fabaceae","Vicia",NA,NA,"Non-Woody","Annual",61,116875.788966875,"Accepted",2452124,"Vicia dalmatica",NA
"Vicia disperma",6,TRUE,2452279,"Fabaceae","Vicia","Annual","Non-Woody","Non-Woody","Annual",191,464176.935730129,"Accepted",2452279,"Vicia disperma",NA
"Vicia dumetorum",17,TRUE,2452288,"Fabaceae","Vicia","Perennial","Non-Woody","Non-Woody","Perennial",365,668115.414143832,"Accepted",2452288,"Vicia dumetorum",1824
"Vicia ervilia",10,TRUE,2452274,"Fabaceae","Vicia",NA,"Non-Woody","Non-Woody","Annual",197,506341.437465825,"Accepted",2452274,"Vicia ervilia",1804
